x,y,vx,vy,u,h,rho
1,1,0.0000000000000000000000000000000000000000000000000000000000008884612411941445,-0.0000000000000000000000000000000000000000000000000000000000003830781151066676,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007553071722252511,0.0625,0.9999576128739698
0.03125,1,-0.000000000000000000000000000000000000000000000000030687979281581225,0.0000000000000000000000000000000000000000000000000000025177584345758434,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000007820869830260474,0.0625,0.9999576128739698
0.0625,1,-0.00000000000000000000000000000000000000000000813873628159083,0.00000000000000000000000000000000000000000000000028205375780152276,0.00000000000000000000000000000000000000000000000000000000000000000000000008641856558242876,0.0625,0.99995761287397
0.09375,1,-0.00000000000000000000000000000000000000023924789391895533,0.000000000000000000000000000000000000000000002995900873100142,0.000000000000000000000000000000000000000000000000000000000000000002322893543410433,0.0625,0.99995761287397
0.125,1,-0.000000000000000000000000000000000001889900666256761,0.0000000000000000000000000000000000000000031833679068060535,0.000000000000000000000000000000000000000000000000000000000004869606382025341,0.0625,0.9999576128739698
0.15625,1,-0.0000000000000000000000000000000044027000312109453,-0.00000000000000000000000000000000000001401346699916464,0.0000000000000000000000000000000000000000000000000000012347415496935006,0.0625,0.9999576128739698
0.1875,1,-0.000000000000000000000000000002826785847580294,0.000000000000000000000000000000000015457198810859297,0.00000000000000000000000000000000000000000000000004928709698002451,0.0625,0.9999576128739698
0.21875,1,-0.0000000000000000000000000005429279353508638,0.000000000000000000000000000000009415654543372439,0.00000000000000000000000000000000000000000000033806260262323554,0.0625,0.9999576128739698
0.25,1,-0.00000000000000000000000003609068100551668,0.0000000000000000000000000000006079848071082218,0.000000000000000000000000000000000000000000438641361650188,0.0625,0.9999576128739698
0.28125,1,-0.0000000000000000000000009642771562804257,0.000000000000000000000000000011239072767040036,0.0000000000000000000000000000000000000001283031059598808,0.0625,0.9999576128739698
0.3125,1,-0.000000000000000000000012238007652439495,0.00000000000000000000000000008220683148985551,0.000000000000000000000000000000000000010528896671364227,0.0625,0.9999576128739702
0.34375,1,-0.00000000000000000000008516930826177829,0.0000000000000000000000000002096511755659637,0.00000000000000000000000000000000000030113825496664476,0.0625,0.9999576128739744
0.375,1,-0.0000000000000000000003532878109218136,-0.0000000000000000000000000006125842265318058,0.000000000000000000000000000000000003666460449797011,0.0625,0.9999576128739938
0.40625,1,-0.0000000000000000000009050974472281805,-0.000000000000000000000000006272423513344932,0.000000000000000000000000000000000022521474084258047,0.0625,0.9999576128740408
