x,y,z,vx,vy,vz,h,u
0.7798422778168876,0.9998533906265251,0.0000028683560105244047,-0.49386767385006364,0.011449717315521309,0.0001058146147625677,0.05928492849812638,3.8048679199600794
0.902604153008092,0.788694880877361,0.9998873645677985,-0.15349227468387797,-0.14693391624004934,-0.0009615081583995461,0.054433067904941033,3.039844083759299
0.7805984339733876,0.03057444738839909,0.9999992921286335,-0.48876126079817606,0.009069960068623208,-0.00006268562150034587,0.05921180756842044,3.789255017845607
0.8856261605321756,0.787397088121433,0.9998631873466611,-0.11971642538512747,-0.15904755926612657,-0.0012112943102170267,0.05439212148518161,3.051549210202756
0.7852465585188975,0.06312707831243337,0.000011937333202754778,-0.45474999376996394,0.08733804101338195,0.00014204998841771757,0.0588985104693249,3.7375177217405735
0.8246866369267223,0.8304792792557032,0.00005817883259822661,-0.34127806816207595,-0.1457832513803204,0.0004851524301219308,0.0559700637610969,3.346864350778243
0.7917424420123593,0.08911590505189107,0.9999954620060852,-0.4249336935005769,0.08598692599217736,-0.000009948731070417813,0.05848470775054388,3.6542810471367466
0.8111969672154262,0.8471909778092879,0.9999911133725603,-0.3382128517204811,-0.16484646922074314,-0.000018300030961505472,0.05659661515272053,3.4714759204831496
0.8143315145926111,0.12636753447256396,0.9999926297538689,-0.32812639830655843,0.14005386778338813,0.00007223815862456494,0.05750500655148598,3.4914246742849477
0.7904077971895618,0.8815241222449572,0.000005023825865865629,-0.4184981424437009,-0.13162504119551055,0.00013793123621459665,0.057684659028397235,3.644562667194988
0.8270212155466767,0.14263468848306576,0.00004071899687940551,-0.3348366144677933,0.12104964659228705,-0.00005182240355639035,0.056982685134082535,3.381382424424333
0.7842677500653091,0.9074969836177302,0.000008121019763362282,-0.45729524779051167,-0.1275032865210165,0.00015889024643086437,0.05830684290867046,3.7427398222093258
0.8878331431834251,0.1888457723097168,0.0002251868717575898,-0.11605642997207112,0.1501467967578433,0.0032041703758422806,0.0553460025059507,3.0918890456076924
0.7802376463481869,0.9385393439642233,0.000001938896551719193,-0.491021623108209,-0.06857441655579671,0.0000332580256058436,0.05887920626662517,3.7916082594880636
0.9034120934558665,0.1867250008884901,0.9999329125468513,-0.15369988785727284,0.12710632638472616,0.0012027316756790289,0.05543696239859661,3.083125846852125
0.7797375158117269,0.9694722779044344,0.0000022666649929783865,-0.4955389904550705,-0.06690256857678702,0.00005678483489002351,0.05918264102308463,3.8054545170882568
0.08653826424197532,0.23774492046315854,0.9993078636905525,0.14630206782860145,0.15413540918364152,-0.009096801293563614,0.0526721931029896,2.657202190337222
0.10890409098622592,0.2374634259989254,0.9993810066054902,0.16589304440497152,0.1243392159627442,-0.007312928242477173,0.05274653481463377,2.643628679283794
0.15921583907629894,0.26622738732893736,0.0016421401977495624,0.2880193887140903,0.13873189541834388,0.017970294297345556,0.05119271915312592,2.4039223832995114
0.2113626565089627,0.2902320462480097,0.0029568548189877744,0.3730468265829951,0.1294508286252615,0.046639427162506276,0.050095600202622034,2.239695632033639
0.23964347970957062,0.30427542088353526,0.996626520588989,0.4541433326074988,0.12273835019289137,-0.05902902766827537,0.049446972760341074,2.131106746640598
0.23239730690330102,0.3190803642605623,0.0005375863620347926,0.411027854101173,0.14879510849906735,0.013913856111636841,0.048876324741345525,2.050806216852181
0.19091636589500563,0.3476334501761278,0.001335467550049682,0.4718920529156572,0.14690409041603716,0.034513743245761196,0.048037793824115604,1.9524768174723617
0.19023744082911181,0.35561556453276666,0.9941692471346905,0.48238958007967664,0.1286070107131504,-0.11483215694727555,0.047896766217166716,1.9206437508451772
0.20475887346188754,0.3714191776839402,0.007325424292587351,0.5177751535994511,0.10592105371180437,0.14364772323455677,0.047737239345977046,1.8748892497840943
0.2333784689982121,0.3935015973192324,0.9996107295086953,0.5394806549648505,0.13241650006762287,-0.008407729836409295,0.04727170808103235,1.8628163305750183
0.24750632711625678,0.4057688002333579,0.9966541673963923,0.6867960985675856,0.08585039476450837,-0.0681284972267454,0.04728994557158587,1.857477373571182
0.2311822862468435,0.41830840864140983,0.9997271056274987,0.6070172136472917,0.024108377095419194,-0.0005481420695765118,0.04700986986812472,1.8380953426547297
0.211841312638055,0.43687599802782623,0.0015514486886196587,0.3706446046720678,0.05894288943761524,0.04262778155948528,0.04694715111350931,1.8432571777155682
0.21272521746404788,0.45262974394787475,0.0004845447202128375,0.33607749114041896,0.03147352211295106,0.01030221187121425,0.04689503383760355,1.8371950298325896
0.22034012778355322,0.46761799157196965,0.9992401653145456,0.4953655207247764,-0.009014654198991006,-0.022287490804144692,0.04671914853177951,1.8424715929686972
0.22118104985460083,0.4841694264226111,0.9996433736622031,0.5377962940227881,-0.0018072080230167873,-0.008547971084093275,0.04666218682113649,1.8464303147253267
0.220263941285701,0.5009836728852447,0.00034508168967481776,0.5311762891460152,0.00813288779396977,0.011155923485504093,0.04660258222518123,1.8520498709301263
0.21853354360510224,0.5170126710703675,0.0002946499426962117,0.4889280940112231,0.004646512302894948,0.009635250367810343,0.04652300395372017,1.859491549381735
0.2108474932203094,0.5326316939092156,0.9997310012860686,0.32241722890827496,-0.020611980351704095,-0.007614724156650841,0.04654746294057127,1.8682275383561349
0.21091450519509125,0.5484944348660639,0.9994584649608453,0.35540524536996576,-0.03537568822595865,-0.016636004109863968,0.046503834784696385,1.8812231338129175
0.22930386726938634,0.5654691822217883,0.00031821102740858673,0.572973914995318,-0.005312417307916959,0.008717838703037573,0.046459468392472,1.8795454027934375
0.24661613258395124,0.5789399620317869,0.0012324908568298763,0.6819599291690129,-0.03922821164767016,0.036235394578558185,0.04665626695432681,1.9021985946522528
0.23777407897226235,0.5918509868046824,0.9988952972623186,0.5591363981573848,-0.08929861986378737,-0.027380629681540557,0.04662941232822449,1.9050341132202027
0.20900003127239714,0.6121285307910456,0.9969479194378894,0.48283867368055217,-0.05923451100396937,-0.07403521044831864,0.047053465057374184,1.905228227504588
0.19054817454887343,0.6274454731448514,0.0036023336780739296,0.47569888181244285,-0.09505743044736542,0.08393595770691971,0.04719006337160955,1.9447057705760393
0.18874709343774906,0.6354083252726215,0.0010201154838216152,0.4564518987248096,-0.11414832433645002,0.02038154304410603,0.04734580683061211,1.9769400402772963
0.21839159353117157,0.6607066763994612,0.9963304372007009,0.4120201080672149,-0.1212856402970738,-0.07295665225562392,0.04811068588214384,2.0450158632977105
0.2400168837064342,0.6788181498250127,0.0013313581996696085,0.4536672363534655,-0.10366548215185706,0.02584802136023245,0.04878045767853169,2.136944502496131
0.22079227398845883,0.6884895951308769,0.99831482830093,0.3616981939923607,-0.11872240620442341,-0.026590847003405197,0.04921195062176238,2.2145072251915656
0.16735973822029845,0.7142674505231841,0.0025797726055607154,0.32390449836204843,-0.1354083729251379,0.039653210588185155,0.050504555850748485,2.3943332650249727
0.11031411594166785,0.7407730379423937,0.00005374502376351857,0.18434364489244046,-0.15053882038777625,-0.001652808185995805,0.05201852187798125,2.6322754381567854
0.08879568431815643,0.7394353054260847,0.9986749224896733,0.16189569613937907,-0.1618566060848204,-0.02064500055862134,0.05190310054299455,2.6266901199638655
0.8424342900821145,0.9998395045730148,0.000002519084540110268,-0.49564605385939375,0.012941550756059305,0.00008543356030833743,0.059284553917542115,3.804227246093035
0.9645646299297644,0.7890606287130882,0.9999382641206214,-0.15493398829689103,-0.14635181701949704,-0.0006813837494431934,0.05447278304047545,3.0413582895485316
0.8430320854325348,0.030643803447158842,0.9999986625587932,-0.4876841163847297,0.011787731260428971,-0.00007125758592198808,0.059208108518338784,3.789515338000747
0.9478909575635516,0.7866278836873687,0.9998395701257294,-0.11043703344834493,-0.17166742361631912,-0.0013183369312519191,0.05437045273739981,3.047826933248581
