x,y,z,vx,vy,vz,h,u
-0.5104313801221068,-0.3351687491649926,0.056676653814795974,-0.011147733666366535,-0.009568781505781781,0.016471181518521644,0.20041707493040337,0
-0.009125653411202007,-0.040892135344741606,0.05895347672730728,-1.2889408761535859,-8.003386614134888,0.6077429762323189,0.06355862597374977,0
-0.027134121043542438,0.07875546667158291,-0.6619271181393047,-0.9136463453421462,2.6625334344420186,-54.92925568455156,0.08901555929973602,0
-0.25977992590755083,0.023243690618446423,-0.40804318683951657,-0.14438308562355884,-0.037615434134903,-1.7912345533315748,0.11446916644298989,0
0.03295063449018352,-0.4815166654666079,-0.008140245278958217,0.017414043302718032,-0.028498279261469736,0.017738569644921712,0.16727772865661564,0
0.0009648634013133945,0.00079793755803615,0.056368800208378485,1.0575514654469318,0.8427162565949542,-5.432670154766239,0.05359638531317141,0
0.08632841433947633,-0.1415709791715243,0.6882724437139132,0.15816567907129866,-0.19341113275432492,8.308698171019765,0.10835833234102273,0
0.17642056708700565,-0.4122844826107193,0.5409985772567488,-0.00361329260344303,-0.035475833792531074,0.6414779962268345,0.15850877108983197,0
-0.35481031261856427,0.4875469943339675,0.0269251209632276,-0.014039799240467206,0.02172565430998178,-0.02379569742332668,0.1857414240806749,0
0.0041953651076779876,-0.008558266225682128,0.32854542824678246,1.6430494417243275,-2.444021820750291,90.21077844656696,0.06820995406391339,0
-0.3067244041201392,0.19560022586698664,0.15215397391050542,-0.027306314525699982,0.03633582086433204,0.28478830424547297,0.15695629937957117,0
0.33325798072864,0.1395519358626779,0.38769111311988935,0.07794100612708867,0.0005526824542052034,0.559287502900336,0.1438194392805772,0
0.14976713315842535,-0.1274841227117323,0.24882810128133254,0.13720858642209144,-0.04097218250421026,1.4351977634778743,0.12723365005544998,0
-0.32544413682577966,-0.07735863964774128,-0.5047088325822613,-0.07139510548150682,-0.01852600642350575,-0.812559934179635,0.13915195832809268,0
0.0017567827953013145,0.03203856809603583,-0.047494882576688394,0.6285240220903655,7.667818900978913,-49.79635165838803,0.06215904016887686,0
-0.031611297093696124,0.2750169676730512,0.1332201304171129,-0.02672892824329261,0.14478994736793752,0.11740084604482234,0.14748128450201028,0
-0.4408966821896999,0.48262257078764587,-0.18913555989130973,-0.015762169931826275,0.008722279262598265,-0.07315761769121713,0.21553434351304251,0
0.12718293692852975,-0.25813556343577265,0.12185621035601636,0.051829964295054216,-0.13512898601741005,0.03134962933761623,0.13400075604221154,0
0.07945859029163164,-0.08169386011106423,-0.5424210450127613,0.680358806797233,-0.6271403605664656,-13.25557860939041,0.0986154565683574,0
0.04536289417216779,0.03572588661289738,-0.5492084142011542,4.61047547286566,3.199420017215688,-97.48192446475922,0.07781933217747428,0
0.28690254213663546,0.1448043999847037,-0.5532071635645344,0.10633632493931866,0.013327921971732035,-1.8187099108175782,0.14941633455210476,0
-0.06839128859342601,-0.06253125006310163,0.09304291399691957,-1.7658556406853638,-1.6440240595567297,4.828327004865076,0.08867755511778319,0
-0.37751957787513146,0.3787540298849585,0.16438171811081825,-0.04552142927116404,-0.0005326791614989502,0.12571320934654007,0.1381664636395556,0
0.3749149723365074,-0.14143036547415752,-0.5951337895665273,0.04053259357509159,0.0029178399223331276,-0.9197035998148348,0.1601259124803447,0
0.24379892149147417,0.2790283931699502,0.208425494515332,0.03957724753204102,0.06797367438514446,0.3611675182863746,0.1496872971951264,0
0.19161786203808354,0.008048898558188074,-0.5904586635782586,0.21907814942775156,-0.05719723963004001,-4.665843773929725,0.11864276953549434,0
0.13443497666548468,-0.47643856879344426,-0.3463355637838699,-0.005306900901339201,-0.019260976807087885,-0.2940001748120191,0.18921901404524955,0
-0.252634869793604,0.05246909184082138,0.16684972423382124,-0.12059954706628283,0.0174466268579166,1.0455287200569585,0.14939136001301892,0
-0.03970217518893426,0.11156333288899073,0.39634563082496566,-0.35870936180365903,0.9581824505352187,10.671747293643511,0.09447431756459558,0
-0.14003923129505438,-0.1792806871218004,-0.35439913078751684,-0.15223750346616738,-0.00441378115555544,-3.478351851928627,0.10479647629852484,0
-0.027057655417992422,-0.35450383780271266,-0.3170863228872728,0.08828162042890898,-0.12508352359288583,-1.0659721232554014,0.1246801645227451,0
-0.44578768450908396,-0.25902997927364063,-0.5286808495536727,-0.01607321995780319,-0.008678017703531308,-0.2791664584314626,0.2089132615306378,0
-0.05913542767091724,-0.3187432610389151,0.32208433608744136,0.03947501698577545,-0.14379236567633905,2.888121482024183,0.1275777049662772,0
-0.36129183993120995,0.03915904853870276,-0.3350526842762307,-0.07705346364202219,-0.015624836614215404,-0.458397624687927,0.13772424964277388,0
-0.027727120484585435,-0.003925544801559375,0.6673799760071447,-11.033041442160402,-0.8796193718226272,428.63891213924944,0.051565905456917,0
-0.16447937417897213,-0.10439168940586062,0.2923880338012347,-0.2447222780699872,-0.05660681119517692,1.8076431653461535,0.12674625462685116,0
-0.5505380239850286,-0.007622411958631783,0.12739476293446536,-0.012732922558802992,-0.009482831024577469,0.07802393049552413,0.16947698029224728,0
-0.23528751544571158,-0.35408558393420914,0.052541564278145374,-0.06023171414283152,-0.044447497696854146,0.44780165549652895,0.14332338676683876,0
0.30654726795152754,0.2840927691746623,0.5671646935504553,0.07013776273718307,0.04886804115919473,1.0346156557486976,0.13892435854940188,0
0.531692939296194,0.07247937830509808,-0.4842457074512045,0.0027231519331480758,0.003165478031551139,-0.3707779620286417,0.1786230311515458,0
-0.27012601638170247,0.393168746941756,0.3084592228688429,-0.0017676163222269715,0.007534005393065189,0.5685252445627926,0.1290603833180615,0
-0.06436433389171171,0.6663234703299503,0.2785384816130246,-0.013355728883826738,0.014165491507636414,0.09650152341159504,0.21808199442166346,0
0.2248013185942739,-0.2671372628989236,-0.2782841448548644,0.05454001326334594,-0.06399855201024182,-0.8712047970519987,0.15271941126166522,0
0.4462970402525394,-0.2916867193444416,-0.41325490300873313,0.015394149278749282,-0.016972942582219756,-0.4619161717151065,0.17594654001883625,0
-0.12094884167439764,0.07268048879487206,-0.17004778705169382,-0.5943299025585412,0.3310805295476137,-4.538497575379843,0.09866137041777773,0
0.08319829735638412,-0.20560121460290412,0.3884949664037185,0.05329446925221303,-0.19869942077993272,4.511722769071927,0.09275536463604808,0
-0.5197329325655363,0.19212118428103167,0.26175746555387414,-0.02127278199302951,0.02351946292363353,0.2452374476607737,0.1416028596533455,0
-0.013931752222611862,-0.13824946723683834,0.0444301044157186,0.021351584469918895,-0.515698669621462,0.5455958022396467,0.09632431375181263,0
0.15195326045033444,0.5452929609927613,-0.1386750898209501,0.021614234578337138,0.0023851585368298233,-0.038567248657134914,0.16626194160103222,0
0.3586226850278212,0.5680419399347559,0.21924052066785216,0.004493651477634625,0.0012099013821673633,0.035411444323621144,0.2111454848605572,0
0.03591771043455235,-0.007793792051132532,0.21735022483266023,6.222139672582459,-1.4137037100993082,26.786996384394325,0.08097528152778957,0
0.2897836251723485,0.10736164387701437,0.5673953221344669,0.13074338326683624,0.0002728223088358081,1.6593057452064357,0.13193337249133733,0
0.011598283598204431,0.4763777105450515,-0.5491166601048992,-0.0033308657888127913,-0.008274119717406565,-0.28814620625532916,0.208073242262515,0
-0.1864483615107187,-0.23419185364593928,0.605419401527446,-0.09984650042097167,-0.04530869245183457,3.4253934968335544,0.15209397071202863,0
