x,y,z,vx,vy,vz,h,u
-0.12244276009719728,-0.23437395545365605,-0.5999071270044223,-0.00024837754017974386,0.00007723984974172766,0.00014329900729883078,0.09000042819525998,0.0159771071450835
-0.054784713627189265,-0.24487982513543258,-0.6055555428759678,0.000013214736767020029,-0.00021343108893007683,0.00021235082994853298,0.08994538912726882,0.01597604787781666
-0.00000000000000008009907812274877,-0.24923268155719,-0.6069456591643932,0.00000000000000000438216945130306,-0.00021252839028915827,0.00033125518038443165,0.0901900059696869,0.015981365934457724
0.05478471362718906,-0.2448798251354325,-0.6055555428759679,-0.000013214736767056351,-0.00021343108893007732,0.0002123508299485571,0.08994538912726888,0.015976047877816663
0.12244276009719728,-0.23437395545365608,-0.5999071270044224,0.0002483775401796904,0.00007723984974172806,0.00014329900729889746,0.09000042819526001,0.015977107145083498
-0.18426834359903407,-0.1842683435990342,-0.6030975831456533,-0.00024767485384272843,-0.00024767485384267243,0.0003164259113645407,0.09048403353852477,0.0159773286059614
-0.13032535240523152,-0.18559892688883603,-0.6157039086525624,-0.0003738006153636628,-0.00025710514113049134,0.00019756897255560486,0.09014181572484425,0.01594529983107395
-0.060683591357150235,-0.18235518261540737,-0.6260021770980166,-0.00005349887924510016,-0.0001179804322466333,-0.000024531122121093256,0.08974355764399564,0.015915574330656355
0.000000000000000005189744310417746,-0.1829376505252841,-0.6293066370598878,-0.000000000000000001341919466359005,-0.00004045506224306984,-0.000021203590692039813,0.08989564904749564,0.01590846643370589
0.06068359135715017,-0.18235518261540745,-0.6260021770980165,0.00005349887924507988,-0.00011798043224669057,-0.000024531122121089956,0.08974355764399561,0.01591557433065635
0.1303253524052315,-0.18559892688883609,-0.6157039086525624,0.0003738006153636337,-0.000257105141130531,0.00019756897255561204,0.09014181572484424,0.01594529983107394
0.1842683435990341,-0.18426834359903396,-0.6030975831456535,0.00024767485384264196,-0.00024767485384266186,0.000316425911364682,0.09048403353852479,0.015977328605961398
-0.23437395545365622,-0.12244276009719728,-0.5999071270044223,0.00007723984974167311,-0.00024837754017969246,0.00014329900729876378,0.09000042819526001,0.015977107145083498
-0.18559892688883595,-0.13032535240523146,-0.6157039086525624,-0.00025710514113053357,-0.00037380061536363514,0.00019756897255562966,0.09014181572484424,0.015945299831073956
-0.12205587711000215,-0.12205587711000203,-0.6316252624648069,-0.00016828846904987354,-0.00016828846904981968,-0.0000643514901586606,0.08969952066050572,0.015902513438385894
-0.06177704408673458,-0.1223790187855962,-0.639246154480937,-0.00013332101034805108,-0.00036006204428692766,-0.00013149246021065141,0.08942676046840264,0.015876059271184892
-0.00000000000000008150745091040038,-0.12323558308890659,-0.6422986552274177,-0.00000000000000003416237202177298,-0.00037286178839465955,-0.00015559951837576164,0.08948983030333194,0.01586561125628773
0.06177704408673461,-0.12237901878559622,-0.639246154480937,0.0001333210103480212,-0.0003600620442869477,-0.00013149246021062886,0.08942676046840264,0.015876059271184892
0.12205587711000206,-0.12205587711000186,-0.6316252624648071,0.00016828846904982768,-0.00016828846904980981,-0.00006435149015853803,0.08969952066050577,0.015902513438385894
0.18559892688883614,-0.13032535240523144,-0.6157039086525623,0.000257105141130493,-0.00037380061536363183,0.00019756897255562275,0.09014181572484421,0.015945299831073945
