x,y,vx,vy,u,h,rho
0.7718284913327199,0,0,0,0,0.004420837798368465,1
0.7718284913327199,0.0022104188991842323,0,0,0,0.004420837798368465,1
0.7718284913327199,0.004420837798368465,0,0,0,0.004420837798368465,1
0.7718284913327199,0.0066312566975526965,0,0,0,0.004420837798368465,1
0.7718284913327199,0.00884167559673693,0,0,0,0.004420837798368465,1
0.7718284913327199,0.011052094495921162,0,0,0,0.004420837798368465,1
0.7718284913327199,0.013262513395105393,0,0,0,0.004420837798368465,1
0.7718284913327199,0.015472932294289626,0,0,0,0.004420837798368465,1
0.7718284913327199,0.01768335119347386,0,0,0,0.004420837798368465,1
0.7718284913327199,0.01989377009265809,0,0,0,0.004420837798368465,1
0.7696180724335356,0,0,0,0,0.004420837798368465,1
0.7696180724335356,0.0022104188991842323,0,0,0,0.004420837798368465,1
0.7696180724335356,0.004420837798368465,0,0,0,0.004420837798368465,1
0.7696180724335356,0.0066312566975526965,0,0,0,0.004420837798368465,1
0.7696180724335356,0.00884167559673693,0,0,0,0.004420837798368465,1
0.7696180724335356,0.011052094495921162,0,0,0,0.004420837798368465,1
0.7696180724335356,0.013262513395105393,0,0,0,0.004420837798368465,1
0.7696180724335356,0.015472932294289626,0,0,0,0.004420837798368465,1
0.7696180724335356,0.01768335119347386,0,0,0,0.004420837798368465,1
0.7696180724335356,0.01989377009265809,0,0,0,0.004420837798368465,1
0.7674076535343515,0,0,0,0,0.004420837798368465,1
0.7674076535343515,0.0022104188991842323,0,0,0,0.004420837798368465,1
0.7674076535343515,0.004420837798368465,0,0,0,0.004420837798368465,1
0.7674076535343515,0.0066312566975526965,0,0,0,0.004420837798368465,1
0.7674076535343515,0.00884167559673693,0,0,0,0.004420837798368465,1
0.7674076535343515,0.011052094495921162,0,0,0,0.004420837798368465,1
0.7674076535343515,0.013262513395105393,0,0,0,0.004420837798368465,1
0.7674076535343515,0.015472932294289626,0,0,0,0.004420837798368465,1
0.7674076535343515,0.01768335119347386,0,0,0,0.004420837798368465,1
0.7674076535343515,0.01989377009265809,0,0,0,0.004420837798368465,1
0.7651972346351672,0,0,0,0,0.004420837798368465,1
0.7651972346351672,0.0022104188991842323,0,0,0,0.004420837798368465,1
0.7651972346351672,0.004420837798368465,0,0,0,0.004420837798368465,1
0.7651972346351672,0.0066312566975526965,0,0,0,0.004420837798368465,1
0.7651972346351672,0.00884167559673693,0,0,0,0.004420837798368465,1
0.7651972346351672,0.011052094495921162,0,0,0,0.004420837798368465,1
0.7651972346351672,0.013262513395105393,0,0,0,0.004420837798368465,1
0.7651972346351672,0.015472932294289626,0,0,0,0.004420837798368465,1
0.7651972346351672,0.01768335119347386,0,0,0,0.004420837798368465,1
0.7651972346351672,0.01989377009265809,0,0,0,0.004420837798368465,1
0.762986815735983,0,0,0,0,0.004420837798368465,1
0.762986815735983,0.0022104188991842323,0,0,0,0.004420837798368465,1
0.762986815735983,0.004420837798368465,0,0,0,0.004420837798368465,1
0.762986815735983,0.0066312566975526965,0,0,0,0.004420837798368465,1
0.762986815735983,0.00884167559673693,0,0,0,0.004420837798368465,1
0.762986815735983,0.011052094495921162,0,0,0,0.004420837798368465,1
0.762986815735983,0.013262513395105393,0,0,0,0.004420837798368465,1
0.762986815735983,0.015472932294289626,0,0,0,0.004420837798368465,1
0.762986815735983,0.01768335119347386,0,0,0,0.004420837798368465,1
0.762986815735983,0.01989377009265809,0,0,0,0.004420837798368465,1
0.7718284913327199,0,0,0,0,0.004420837798368465,1
0.7718284913327199,0.0022104188991842323,0,0,0,0.004420837798368465,1
0.7718284913327199,0.004420837798368465,0,0,0,0.004420837798368465,1
0.7718284913327199,0.0066312566975526965,0,0,0,0.004420837798368465,1
0.7718284913327199,0.00884167559673693,0,0,0,0.004420837798368465,1
0.7718284913327199,0.011052094495921162,0,0,0,0.004420837798368465,1
0.7718284913327199,0.013262513395105393,0,0,0,0.004420837798368465,1
0.7718284913327199,0.015472932294289626,0,0,0,0.004420837798368465,1
0.7718284913327199,0.01768335119347386,0,0,0,0.004420837798368465,1
0.7718284913327199,0.01989377009265809,0,0,0,0.004420837798368465,1
