m,x,y,vx,vy,u,h,rho
0.1,0.048871773203459874,0.4237475054255328,0.3108176638219632,-0.70464476965632,0.12059630135166924,0.10902351287726945,12.114963818785252
0.1,0.8847500527944462,0.3562880676073466,-0.3154933656786707,-0.26318328824893933,0.04893870167381683,0.11108362409522568,11.66973716988712
0.1,0.9779177485948608,0.3172035541885643,0.1166226354651031,-0.4167552039682087,-0.15872498110945898,0.12228083286258681,9.630416265944064
0.1,0.1837792728637809,0.3836746514232557,-0.1563346440772966,-0.014326477727530535,0.0005143313504612794,0.11190154675835698,11.499794683992489
0.1,0.29260403519140166,0.40025954083509585,0.3127303629537821,0.1804039137643412,0.09963119726479995,0.10485879154468593,13.09235345611694
0.1,0.3867468188908103,0.43801584753682454,-0.2170528879228084,0.4052308392618872,0.23713214297342344,0.0991857841729406,14.637380493303363
0.1,0.4817255174453357,0.40013289241666383,-0.6501727322421937,-0.14446637571799964,0.0192494702454489,0.12134699930366788,9.778828989057502
0.1,0.6273935534319434,0.41304841594649727,0.10046664194142706,0.20928353298110094,0.04523124197324885,0.11749256994599791,10.431346855925351
0.1,0.7660051842322968,0.39193661080142606,-0.12019230126926657,0.3774253450882773,0.03463811064257664,0.11458328359239264,10.967413243963492
0.1,0.8579458290067017,0.37066776691369974,0.06756200845081706,-0.06096411255476965,-0.018438967519453058,0.10981866060631856,11.940058531991331
0.1,0.02056164098047677,0.4946299046325674,-0.48860262810553445,-0.1053131773359222,-0.045936655016730416,0.07352275414055473,26.638816232097756
0.1,0.8946773449367571,0.4856207715131703,-0.3611369633047654,-0.28256746006484845,0.13451342873039454,0.1096328299042171,11.980670408261213
0.1,0.9854485669239028,0.49840382100915864,0.34186164909964606,0.04397464689700391,-0.03835205897333779,0.14746550996268573,6.621883868722411
0.1,0.1970975194432012,0.4661975328850851,-0.22359364483948763,-0.13202151399889345,0.04240089637831858,0.10703636017972722,12.568469170241078
0.1,0.2891586269237423,0.47098658758715345,0.2382889615511325,-0.3431975123363223,0.12291819500113156,0.09909548497248226,14.66009474170702
0.1,0.3863103612553774,0.4640761826763367,-0.021965850358537757,-0.47842272103755223,0.06515316394219062,0.09546124032500891,15.801862856935923
0.1,0.5354420001325668,0.4759461014545481,-0.3680015851501222,-0.04084303486191728,0.09651110325844223,0.10693279963233203,12.593308363558164
0.1,0.5578853399487662,0.4886112559237265,-0.1874675961205006,0.07392796236594146,0.011555559773796995,0.1074032854611476,12.483170232063275
0.1,0.7995123454209813,0.4799806699226086,-0.20627319632057461,-0.06241846010082813,0.12344706483480868,0.10202776966462292,13.83221710149031
0.1,0.7572078676132995,0.4918989655886699,-0.38388629771370686,-0.0839370555469866,0.041998708906317996,0.10822932678165496,12.29245169956105
0.1,0.08364395680283418,0.526543133093247,1.4454644367118523,0.3767965914592247,0.08864727978516265,0.09308868137309811,16.617607382979557
0.1,0.9356921960959211,0.6599320948025695,0.10576685801884002,-0.1849039586090041,-0.1013637374191232,0.1335066999716862,8.07846196298179
0.1,0.964939552121827,0.6468876575311424,-0.08547671219874045,0.2929763229531022,-0.15567247635370243,0.14549590002872745,6.802171715030006
0.1,0.1811260792434078,0.5354445084115554,-0.2476470440526938,-0.11694419079716233,-0.08902918778924555,0.11818481692321892,10.307409096024685
0.1,0.31028021368621567,0.543723067667097,-0.080974096123735,-0.31742787386764465,-0.0011204457663736428,0.11251429964525025,11.374823999345166
0.1,0.36841956246021096,0.5253030279589221,-0.19613699192113637,-0.8259008667312269,-0.13419460706868555,0.10215967781994886,13.797596760018806
0.1,0.4750481968775827,0.5723056155454445,-0.22391405146896437,-0.07567749397945422,0.07214451489878503,0.11176052028491307,11.528819243745112
0.1,0.6438886506611837,0.5459302374087287,-0.025479852241888895,-0.2675903450298203,-0.012654824602221131,0.12199626073506331,9.675166931499216
0.1,0.7529299456544982,0.5715347892275134,0.13440136911854472,-0.16826308016509423,-0.04381760770491561,0.12017638051162918,9.970230976450464
0.1,0.8802661241994479,0.5157570997608281,-0.24355643661640508,-0.3084834566031967,-0.05305344772269041,0.11069579782221693,11.751686693965015
0.1,0.05030110841903481,0.9619087784645679,-0.3983051454912094,1.0288107171476926,-0.10451996144324341,0.16493599559451705,5.293347597734298
0.1,0.04199966293542968,0.5350469660826194,0.49959812018899863,0.4150369726701919,-0.5227841189721919,0.08788579650917386,18.64339797593514
0.1,0.03220060574637784,0.683183992796703,-0.7003987501812126,-0.26429146106462975,-0.06801141431858007,0.1416025496845288,7.181556658501847
0.1,0.13930161347678882,0.6348307412610451,-0.24911309514655747,-0.35508063591364114,-0.1782299033265956,0.1321618347368736,8.242790044427682
0.1,0.31933370357300944,0.7057942925544376,-0.21097717383609016,-0.07334470623326383,0.09691709715076051,0.12524332752160142,9.180211332022022
0.1,0.4129083089027286,0.6668028989189262,0.2890325784058476,0.022127644771358715,-0.06564060584122615,0.13027659261934388,8.483990188667907
0.1,0.4867402313430711,0.586380526871987,0.5240646553796685,-0.36347150135639517,-0.18715177320767576,0.11577980679729331,10.742189428379241
0.1,0.616783510996419,0.629243661009156,-0.3981553379227003,-0.06784166637313248,-0.11413361394445391,0.12949491603299082,8.587241316393385
0.1,0.7934002658048971,0.6428797972504594,-0.13895458202524288,-0.5611442100300938,-0.12752633606534788,0.13450606261627243,7.959362817300658
0.1,0.8596375346745444,0.74687723197322,-0.456694675897345,0.0683899034292545,0.1168646088499048,0.1229364277482291,9.527949134784967
0.1,0.001757180645616439,0.24828050353819583,-0.4896334431374746,1.0271910874195143,-0.8688985662146113,0.18780902937630312,4.082482016876391
0.1,0.7417950474466336,0.8910936336549853,-0.3116887020563004,0.298283222969099,-0.33833265687558717,0.1610547491826436,5.551536410533519
0.1,0.8876006607101726,0.8311673393505548,-0.97838257159016,-0.02133349870251694,-0.14273282624415026,0.13336049302337197,8.096700403334872
0.1,0.2687737573512495,0.7145721433364182,-0.2261822192912718,-0.12011115307589676,-0.0775027268510081,0.1327234167631268,8.174613688555198
0.1,0.22450117236102635,0.8438872497233637,-0.24178474869200997,0.013894425192654093,-0.1235674153483916,0.1332950618053363,8.104651949116692
0.1,0.38859711705160005,0.7808616103433538,0.07294034562214953,-0.5936328760449617,-0.0006557981655399239,0.128043994606509,8.782888737968607
0.1,0.3659152190819097,0.8199388208910025,-0.4427224330544998,-0.5438056639759473,-0.16958293169889696,0.12579731198738175,9.099546830888269
0.1,0.6288596110324601,0.8369826555400703,-0.08981659388386033,-0.12679689363381857,-0.139823207660561,0.14935776644544357,6.455157107458719
0.1,0.5989856388170948,0.7342164498300566,-1.0135555667669571,-0.010061213196092704,-0.15719611063590408,0.14120731078702808,7.221844399100045
0.1,0.00024036199698245658,0.761285014504228,-0.4910254198966749,-0.4447067898198716,0.05574270179263592,0.1600135465890139,5.623751434923518
0.1,0.22061606656485216,0.04178064273103425,1.1654537561311022,0.37439520915352387,-0.1337299039131691,0.1492982211379877,6.460307432034731
0.1,0.8835033882298712,0.7893022016105875,-0.15581976522943788,0.24358324272961362,0.030242151709575775,0.11989187694565795,10.017901107032996
0.1,0.07973802750135726,0.8296377967054612,-0.2740386461285005,-0.5769952085185547,-0.0833609767363776,0.12932368283924786,8.610062536603749
0.1,0.36055701687901465,0.9899942416215585,0.6015361834636767,-0.11384406941874349,0.09612754607179774,0.13351300985710876,8.078169869749248
0.1,0.032136709104821894,0.05223106576400259,-0.9410369557994219,0.11542265127420917,-0.0792781159656383,0.14813896955091088,6.561813058948189
0.1,0.420216535268407,0.11650126795947092,0.04922043690208717,0.5649895245950487,-0.04035131976818536,0.12419194497610092,9.336308882108023
0.1,0.5047309103354701,0.05899044141866454,-0.1413029475546797,0.18455606657045615,-0.10001517762808469,0.11617741465553383,10.668858363087425
0.1,0.35925920090732755,0.033693461700279426,-1.206868316240532,0.2912062622002,-0.07941385617020323,0.12756380377052073,8.849264972843601
0.1,0.6300541017920175,0.27374678044899087,-0.6342095437223333,-0.011085516768202314,-0.031005861513789416,0.1297013483820764,8.559972460990705
0.1,0.8540862061783071,0.14315188385149685,-0.008293390383618352,0.9606661364195113,0,0.1357665597177487,7.812254916639586
