x,y,vx,vy,u,h,rho
0.49977161589983565,-0.49965346014964257,0.37633152835919054,0.2942983044655668,1.0803677365250295,0.17160884435637577,48.8970552089907
-0.41808991858455896,0.4974348299797392,-0.6552162753985679,0.20456795597015873,0.9679849521995215,0.1465304653433473,67.0666462323574
-0.3000173633024693,0.497465791150147,-0.14596591302028922,0.21565828543985632,1.0227731253255508,0.13174236001984688,82.96814380962658
-0.19848810356248286,0.4977792666746816,-0.06765956003954719,0.2310511112369303,1.0714425646091417,0.1253739911164406,91.61098513127794
-0.09957768026868251,0.4977707952175345,-0.08517535432598373,0.2279485572065273,1.0871952050413929,0.12435117987734227,93.1242219408601
-0.00012864351993391223,0.49761417044383505,-0.10107547390583768,0.2213623916747104,1.0842145344561385,0.12459164684759601,92.76510168123014
0.09941327418353808,0.497586280309895,-0.10785386100922487,0.2221237605866854,1.0807517517819865,0.12479749000001171,92.45933561874337
0.1990841578537722,0.4975090327184062,-0.07970709735764543,0.21907198261421662,1.0674158474187518,0.12616233898728213,90.46938966602053
0.3010515394755664,0.49706888238416586,-0.11061399151075407,0.19835058222831076,1.0323399777169011,0.14314963213230195,70.27195183036298
0.4158616129193239,-0.4998501251313999,-0.024489933019023788,0.3106286398038315,1.0611232409768243,0.15798560833103936,57.693416166072765
0.4950933402290767,-0.40449750667650464,0.18541948650899343,-0.4658130965804514,0.947605902090207,0.13552468350635463,78.40173403151961
-0.41321590350848025,-0.39927800081096315,-0.5278043699094385,-0.3559337098164812,0.8587757692458342,0.18749430469386777,40.96244699951261
-0.29917177950479285,-0.3982547368154201,-0.1330540044354143,-0.3706361381498128,0.8988676552066381,0.15006962638259666,63.94055797631326
-0.19847471603484368,-0.39767615634216114,-0.06490008957553786,-0.3498181620776844,0.928248072351147,0.14380153451497504,69.63623319254084
-0.09964008898782946,-0.39760274368026277,-0.0861597652724316,-0.3434915273541979,0.938649233591291,0.14265475762308996,70.76033104950497
-0.00020820239747521425,-0.3976141220364229,-0.10137642757980923,-0.342589487433556,0.9384385565738262,0.14275693584554838,70.65907399570848
0.09933054608955792,-0.3974241709564732,-0.11086086299891848,-0.34290060685324925,0.9393138856473702,0.14261870254550157,70.79611177584852
0.19823083509034092,-0.39735574247555056,-0.10177735714569511,-0.3449386498471633,0.9292333629552966,0.14364590932511445,69.78699921369156
0.29791870871497556,-0.39770929845753294,-0.15212329664330596,-0.3196002950047522,0.8883563309572322,0.14320677574584278,70.2153104053379
0.4197812710925267,-0.4037898093215063,0.0867128692131618,-0.46172180866692325,0.8951674652451395,0.12532339196621903,91.68495034496527
0.4966247435792803,-0.28873817358948006,0.2402181994433081,-0.01812908388069592,0.9931272423683412,0.13600155191313557,77.8526220244605
-0.41269205819374155,-0.2885033192897738,-0.5512465107547674,-0.02315085044096136,0.8946690669601439,0.1509163492745824,63.2250844056382
-0.29766431625123574,-0.2876995850078575,-0.08509507430484058,0.017364851906410482,0.9440915761403368,0.1266126426400516,89.8272217130235
-0.1983487434474894,-0.2876191161885014,-0.056970479946487886,0.030972264370163642,0.973727200650089,0.12217700492323279,96.468042033467
-0.09968626582538959,-0.2878443701836148,-0.0874275980270889,0.02618738202151442,0.9808902946270751,0.12190095000775472,96.90546277293994
-0.00010546253173480948,-0.28783308848166045,-0.10156858207443464,0.026291217437529064,0.9792461872369987,0.12209709701436659,96.5943577874733
0.0993421147181562,-0.28782214147819835,-0.11451447680546206,0.026128227334650058,0.9802597358338765,0.1219904264384335,96.76335668380311
0.19852357146147137,-0.28759165114282476,-0.09759884835391075,0.021910967810938126,0.9766583400265534,0.12216819399747189,96.48196095320911
0.2975085606366567,-0.28682949554308795,-0.13740710285447572,0.039513260106904514,0.9254534628541488,0.1269943258077805,89.2881386701432
0.41574942978750484,-0.2876258568411921,-0.021902549005271547,0.011802263236745297,0.9568018080874897,0.12332735726825697,94.6767813437644
0.49627932596278046,-0.1886189496922809,0.23467790095001437,0.03454949554018471,1.0336830922592855,0.13091619283256217,84.01864291397513
-0.41206344900817704,-0.18875277262277657,-0.5272402134869234,0.03125594177258898,0.9233751006740463,0.14555289720303813,67.97051325693494
