x,y,vx,vy,u,h,rho
0.06801454116141792,0.5895673300097046,-0.0014810654104789672,0.008822298584921902,0,0.18491090656545292,0.8423012040751837
0.48392805139900164,0.3348997916858128,0.004317040327409955,0.0010489822921531996,0,0.18123634629481486,0.8768027249925865
0.3808522831850535,0.45143979109190135,-0.004424135459840176,0.0065783620486105235,0.000000018119213520875992,0.18373533233124267,0.8531141183089396
0.33345307244350186,0.2754531420746743,0.004310481323884234,0.002768542819075122,0.0015331966048821627,0.13980447550362296,1.4735006728095752
-0.34148170300971276,0.22271122030146476,-0.0020245613653595124,0.0021231825175073637,-0.006970249976052768,0.13709208432112205,1.5323844229388013
0.17777819081763907,0.2574916116411335,0.0017139976433852013,0.0014185083516286027,-0.0000493643632321128,0.12599257316346207,1.8142728266690726
0.4181967342164837,0.11133160911331054,-0.0016316789625863558,0.0019663822961625585,-0.002718058051866341,0.14069110447817404,1.4549873235037742
0.5300497895364594,0.26476984623682587,0.001306589961865462,0.005641512321344773,0.0006938371062305863,0.1836930004779871,0.8535073618777284
-0.22719518450375478,-0.1352762434956738,-0.005784033238785556,-0.0012524646237960318,0,0.12176643722373104,1.9423938121290545
0.41833162906321353,-0.4168089062085667,0.003389832404303692,-0.0022388160031185083,0,0.18298965604357004,0.8600811005989034
-0.5748426085061263,0.15942932149844705,-0.0019323068674349984,0.004005010561433012,0.00021487400892028117,0.18731711620821717,0.8208004020271095
-0.3798289497836746,0.0577391549973758,-0.0008918635431722455,-0.000833835835047053,0.0000013126443533432256,0.13359436979133538,1.6136753821593872
-0.0732263665785625,0.12880852591801825,-0.002342393447617894,-0.00006053359902395801,0.000042486258695025186,0.11633789320656875,2.127894530062587
0.13938656564335694,0.010306388699122341,0.00004166256679101249,-0.0018553482403477564,-0.0000026438434814771265,0.11547667123844053,2.15975244187426
0.5693002088566113,-0.13035240057380232,0.0025835868388553495,-0.0017491304263549236,0.0000006404971618686122,0.1803357514446058,0.8855820790790074
-0.4154393127772584,-0.12492234166665768,0.0009069014956976191,-0.002053097272156319,0.0007615444613819132,0.14097128028942324,1.4492095903104445
0.5813257020400796,0.11066413998818683,-0.00048521610669400206,-0.0003643254284923423,-0.00011623143928034312,0.1840161631761796,0.8505121950963104
-0.14888654203921084,-0.06346382579442945,0.000050381629320466145,-0.003479902245907135,0.0002892852287656337,0.116424610040281,2.1247258604686725
-0.11281147921555133,0.4340795554670033,-0.00018378586335213236,-0.0011817174239402131,0.000014069669815854727,0.14329649433745664,1.4025596990380493
-0.00468871082459436,-0.5414861505256571,-0.0007796577979912707,-0.005439068842794881,0,0.16387032487114703,1.0724865494939233
-0.06612458197775874,-0.42772060735651335,-0.002180620341693079,-0.0012946460244144954,-0.00019444980118083963,0.1416592556567245,1.435167452450861
-0.5335314160681307,-0.24501410199282447,-0.0049999738694751,-0.00267376355114028,-0.0006559680676446549,0.18369203043899612,0.8535163621996816
-0.13444151639423027,0.22116278420035215,0.005149951398484873,0.003024590422524449,-0.0001671415823262538,0.1215309428756479,1.9499287886625791
0.0496109321367511,-0.03026348970368576,0.002092542396155794,-0.002701714831023008,0.000014093817718201196,0.11391494891593335,2.219376832457698
0.1806716315537372,0.5690801211544606,-0.0011393406087109716,0.006284515860841264,-0.000001105110974388869,0.18710843232620722,0.822632306210539
0.17063288860942025,0.12086445410666581,-0.003572431598951124,0.0015530866435866327,-0.003061497751704878,0.1183281536420542,2.0569148152754826
0.005855438154161344,0.15053365960961732,-0.0018257281876133975,-0.0014158555887482719,0.0007608946945070356,0.11664549140018234,2.116686658250907
-0.38544540099831054,-0.2459134680893926,-0.0012985007806401029,-0.0014684439694805827,-0.0002756814575030721,0.14488507509090126,1.3719717933737645
0.066231339405237,0.2948590542877716,0.008662558957600576,0.0017379415188497605,0.0007298653414711759,0.1252793213418424,1.8349900007071256
0.43476461697545293,-0.015084123694178895,0.003972759215370624,-0.0032913252815524284,0.00008791874079779052,0.1411095922302453,1.4463700255528986
-0.0019088907734073133,0.36648585694851893,-0.0009823838006702778,0.00454011801668979,-0.0019155935615771426,0.13138624084469142,1.6683712937529418
-0.3194434354976574,0.506597488254498,0.0005341327593671789,0.005771151980271343,0.00022624510000350442,0.18877642332271838,0.8081593071126084
-0.12129629280476525,0.05596964658154996,0.005008236162209444,-0.004498220306924431,0.001343773373581674,0.11601247867270574,2.13984873310392
0.0010246478101175818,0.03763919148193677,-0.002977032654762049,-0.0008748084339905394,-0.0010626705283814473,0.11407258595214248,2.2132471498339865
0.3940984878386059,-0.1907510638299538,0.004487257618163606,0.0016526610701455104,0.000005321065068362243,0.14152530031635557,1.4378855420005383
0.12925868111854677,0.42214749163558374,0.0005597330190873114,-0.0005870989037798422,0.0010461978274035964,0.1421498131397339,1.425279046316768
0.30086597327447684,0.49186298022067415,0.007149980751206411,0.00225270885223387,-0.00023291092478512594,0.1764993235598163,0.9244988943881864
-0.4679292804894504,-0.3771361630312018,-0.0005247595624266029,-0.005625252790279386,-0.0002692946833401089,0.1904671398596615,0.7938754351489118
-0.2178230174628316,0.00527947328783745,-0.003235141069081861,-0.006587076209771387,0.001778629689962218,0.11921465186952669,2.0264375148127827
-0.009811942257780107,-0.10952039553107028,-0.0007319267502804605,-0.0017722946959737465,0.0006294266668750466,0.11509164282630711,2.174227099374317
-0.23691974426877707,0.307081307892109,-0.004227311115355723,-0.002020278405084259,0.002028074222088987,0.13463937917724803,1.5887233775955538
-0.02385365380077121,0.24234406237126827,0.007706662458363212,-0.0025283123494996887,0.00022241375344990872,0.12057025592791079,1.981126107760401
-0.10203479980206147,0.30677447596996954,-0.003275367323031547,-0.004615450583287644,0.0005540968246909178,0.1267677166386987,1.792153264658899
0.17649472005103484,0.3809166343813359,0.006736057729796386,0.00285785512532882,-0.0004237757104631591,0.13842186027842324,1.5030835577984216
-0.19364177690216308,0.11904498252855376,-0.005995735368960995,0.00211650127820585,-0.004814947928196976,0.11945869714210423,2.0181662404045784
0.24828885902972167,0.1802061799890831,0.00592643819186999,0.00859832883018777,0.00030156702431828977,0.12489219543659928,1.8463834004252895
0.15281671669263952,-0.2349982318741423,0.005116064905349437,0.00015546301909662692,-0.0000653372927026318,0.12371895259062311,1.8815684326803743
-0.24316253656792763,-0.5461687647001819,-0.0007575554649528357,0.0006777983376731532,0.00007001742928569555,0.18817799221316997,0.813307587859197
0.007331244329477583,-0.3362523174942358,0.0023567640452452966,-0.0003038183185813355,-0.0006559791135782433,0.12771023511368754,1.7657982340025626
